Date,opening_price,highest_price,lowest_price,closing_price,transactions_in_blockchain,avg_block_size,sent_by_adress,avg_mining_difficulty,avg_hashrate,mining_profitability,sent_coins_in_usd,avg_transaction_fees,median_transaction_fees,avg_block_time,avg_transaction_value,median_transaction_value,tweets,google_trends,active_addresses,top100_to_total_percentage,avg_fee_to_reward,number_of_coins_in_circulation,miner_revenue,next_day_closing_price
2022-10-26,20084.53,21025.86,20053.11,20775.83,305914,738348,550058,36835682546788,2.4777408768751E+20,0.0823,27465065765,1.581,0.669,9.29,172537,445.233,445,19.215,931532,15.543,2.374,19190131.25,20391787.49715678,20300.71
2022-10-27,20775.67,20878.49,20204.8,20300.71,267860,697009,526163,36835682546788,2.7090299343551E+20,0.0656,23578536109,1.337,0.594,10.667,204260,459.996,122551,17.641,768925,15.555,2.017,19191000.0,17781054.472137854,20598.97
2022-10-28,20300.64,20754.27,20003.95,20598.97,282876,618956,557336,36835682546788,2.6414797662932E+20,0.0782,15814431271,1.35,0.587,9.057,131120,439.375,101452,16.929,817439,15.56,1.85,19191925.0,20657842.562491424,20816.57
2022-10-29,20598.07,21090.43,20560.38,20816.57,252518,620090,553052,36835682546788,2.8737746155104E+20,0.0657,14985881643,1.207,0.529,10.07,151920,381.466,96943,15.939,767361,15.542,1.615,19192912.5,18889102.554937232,20632.47
2022-10-30,20816.44,20937.61,20523.26,20632.47,222003,601885,489146,36835682546788,2.4718016287488E+20,0.0718,8175707923,1.189,0.495,10.667,123438,393.475,93623,15.269,716084,15.543,1.488,19193693.75,17765496.375039846,20490.83
2022-10-31,20633.41,20849.16,20241.8,20490.83,283952,592939,538834,36835682546788,2.828747485354E+20,0.0795,19301283859,1.113,0.466,8.324,151745,463.268,130807,17.682,834300,15.586,1.406,19194812.5,22491183.834946454,20483.43
2022-11-01,20490.77,20699.28,20330.53,20483.43,276048,682807,535109,36835682546788,2.8488717101393E+20,0.0659,23544714207,1.111,0.433,10,156863,480.44,117865,16.266,808891,15.6,1.635,19195787.5,19035680.24022811,20147.26
2022-11-02,20482.67,20797.18,20047.73,20147.26,257345,689706,510094,36835682546788,2.628901246059E+20,0.0605,31507540551,1.326,0.581,11.803,195159,481.986,117496,16.65,756951,15.645,2.147,19196525.0,15923465.095997136,20205.31
2022-11-03,20148.17,20391.26,20029.61,20205.31,296875,630867,585083,36835682546788,2.6170233078897E+20,0.0808,45195051644,1.291,0.578,8.78,233775,427.064,108848,16.43,898568,15.664,1.813,19197481.25,21427249.233947724,21146.39
2022-11-04,20206.13,21296.32,20179.39,21146.39,281386,722422,569110,36835682546788,2.6364574610595E+20,0.0648,55310727499,1.446,0.619,11.163,270431,483.73,121704,16.905,785545,15.321,2.381,19198325.0,17095479.28911212,21295.53
2022-11-05,21146.68,21478.44,21078.92,21295.53,257047,623564,531530,36835682546788,2.5511996327998E+20,0.0803,22313770626,1.33,0.596,9.536,158670,407.022,109155,16.323,810278,15.329,1.67,19199275.0,20477935.245340105,20903.95
2022-11-06,21295.14,21363.33,20886.25,20903.95,223267,592105,467850,36835682546788,2.7564166470449E+20,0.067,67110572358,1.308,0.514,10.511,370991,405.969,99840,14.476,711468,15.341,1.583,19200206.25,18479805.99848374,20588.87
2022-11-07,20903.93,21069.52,20385.69,20588.87,264725,646060,507463,36766791551487,2.6800008648557E+20,0.071,56669360773,1.247,0.511,10,307892,497.982,114921,16.907,744995,15.359,1.736,19200968.75,19052783.19726433,18552.53
2022-11-08,20590.09,20700.01,17197.08,18552.53,295615,649889,555614,36762198818467,2.6468621669902E+20,0.0769,14345414589,1.448,0.589,8.834,140775,500.809,143108,24.83,909729,15.343,2.104,19202081.25,20378818.583838027,15896.71
2022-11-09,18553.35,18593.04,15556.55,15896.71,292116,707950,553177,36762198818467,2.8249306618666E+20,0.0593,21695131132,1.497,0.577,9.664,222458,584.383,196136,45.618,876366,15.277,2.612,19203031.25,16756916.904897429,17564.82
2022-11-10,15906.02,18158.91,15737.78,17564.82,292684,712819,573050,36762198818467,2.8144085754376E+20,0.0567,28727350064,1.407,0.603,9.796,226412,504.025,152541,48.537,903069,15.174,2.582,19204000.0,15963715.774192441,17036.42
2022-11-11,17565.59,17657.04,16330.5,17036.42,284333,725918,558081,36762198818467,2.3535664310021E+20,0.0614,24137799047,1.297,0.539,10.746,241412,461.058,124161,39.693,847155,15.142,2.553,19204718.75,14900952.885684296,16777.84
2022-11-12,17036.86,17087.95,16597.16,16777.84,239087,599293,502220,36762198818467,2.9893104534292E+20,0.0597,10094731040,1.14,0.453,8.623,176900,397.891,111941,36.969,772594,15.175,1.528,19205875.0,17874099.03663277,16296.92
2022-11-13,16778.82,16919.93,16199.85,16296.92,227515,681895,463550,36762198818467,2.5469693886368E+20,0.0538,7818085492,1.198,0.419,11.163,246726,412.875,106990,33.675,751329,15.126,1.991,19206581.25,13715309.636890972,16590.21
2022-11-14,16298.48,17157.61,15783.89,16590.21,242293,741080,469623,36762198818467,2.4799650682899E+20,0.0525,11873708767,1.552,0.553,11.707,216093,531.666,145064,37.161,847020,15.107,2.888,19207262.5,13223056.11507164,16877.04
2022-11-15,16588.7,17108.98,16501.29,16877.04,282935,885462,528753,36762198818467,2.4817591248E+20,0.0682,11848997824,2.16,0.777,9.29,160824,508.007,126661,32.033,876493,15.173,3.615,19208343.75,16924308.163784713,16644.75
2022-11-16,16878.82,16993.82,16359.9,16644.75,268223,894676,505923,36762198818467,2.7207819382919E+20,0.0597,10584624871,2.212,0.805,9.6,136790,520.28,118527,29.696,796388,15.141,3.653,19209250.0,16237808.609929381,16676.37
2022-11-17,16643.87,16733.27,16394.53,16676.37,248327,897199,488192,36762198818467,2.7194711677497E+20,0.0548,8615166270,2.31,0.83,10.435,107513,517.473,201128,29.401,777739,15.221,3.853,19210075.0,15097004.518378556,16681.84
2022-11-18,16676.54,16992.38,16527.93,16681.84,281952,874620,541638,36762198818467,2.4715810786155E+20,0.0618,12451346985,2.596,1.078,10.36,106673,483.491,129206,25.625,838704,15.269,4.794,19210956.25,15266118.620391032,16681.02
2022-11-19,16681.82,16803.73,16535.22,16681.02,260547,823229,503098,36762198818467,2.6214706373737E+20,0.0601,6364521398,1.728,0.82,9.796,75881,350.954,127777,22.121,946016,15.274,2.862,19212000.0,15732345.425249888,16258.55
2022-11-20,16680.82,16734.69,16158.71,16258.55,229774,728648,463097,36773572356983,2.7874693978261E+20,0.0566,6701945521,1.404,0.597,9.664,117904,390.613,128270,20.452,874147,15.249,2.046,19212750.0,15982750.015998334,15759.32
2022-11-21,16257.94,16293.73,15456.03,15759.32,270650,777506,503312,36950494067222,2.4730027088969E+20,0.054,8306238391,1.504,0.648,11.163,103383,486.027,156187,26.716,817433,15.234,3.052,19213575.0,13533870.26017263,16206.3
2022-11-22,15759.29,16293.89,15594.08,16206.3,253109,724629,483815,36950494067223,2.4405069282565E+20,0.0532,8195513382,1.687,0.736,11.429,96239,494.476,139292,26.238,814444,15.249,3.291,19214400.0,12966806.15387219,16582.7
2022-11-23,16207.62,16686.53,16140.07,16582.7,273856,773006,550268,36950494067222,2.4889825424871E+20,0.0602,10214292309,1.735,0.775,10.213,76404,454.473,132170,23.456,885018,15.244,3.172,19215300.0,15202435.491253067,16583.1
2022-11-24,16582.32,16791.43,16441.39,16583.1,254510,797080,518504,36950494067222,2.4011022817769E+20,0.0577,6114577059,1.824,0.818,11.163,60576,429.458,131430,20.744,835205,15.236,3.354,19216168.75,13846331.44830637,16507.8
2022-11-25,16583.67,16647.11,16325.97,16507.8,258218,775544,516359,36950494067223,2.4254119254484E+20,0.0541,7224811605,1.728,0.812,11.707,96907,475.308,145579,19.578,857486,15.231,3.401,19216875.0,13127718.390905542,16448.93
2022-11-26,16506.93,16688.94,16373.99,16448.93,229626,802707,487987,36950494067223,2.0450562841861E+20,0.0571,4898448867,1.706,0.809,13.211,57282,388.509,120721,16.838,760447,15.233,3.357,19217493.75,11674337.0162286,16417.59
2022-11-27,16448.01,16589.87,16388.54,16417.59,222536,623461,452630,36950494067222,2.3228992852505E+20,0.0618,4216170374,1.322,0.619,10.588,51476,367.402,169345,17.076,743581,15.259,2.05,19218531.25,14358617.123247962,16202.31
2022-11-28,16417.98,16475.27,15986.73,16202.31,262497,705801,494685,36950494067222,2.4410732487163E+20,0.0592,7843656568,1.417,0.622,10.36,60983,471.138,107897,21.712,752278,15.219,2.574,19219331.25,14875224.88563531,16435.06
2022-11-29,16201.5,16537.64,16089.3,16435.06,271381,717977,519226,36950494067222,2.5191619218725E+20,0.0549,7091171516,1.406,0.632,10.992,57015,479.872,100130,21.338,827469,15.218,2.762,19220156.25,13816257.51734792,17160.9
2022-11-30,16435.0,17247.53,16420.8,17160.9,271278,679051,519915,36950494067222,2.6158227212826E+20,0.0575,6900002052,1.689,0.835,10.435,53987,499.599,133079,20.202,798718,15.219,3.05,19220906.25,15034912.97575721,16977.72
2022-12-01,17157.82,17321.53,16855.46,16977.72,285314,680427,559595,36950494067222,2.6903067753744E+20,0.0625,7640487721,1.753,0.858,9.412,53247,491.315,113755,20.185,920622,15.193,2.976,19221956.25,17271537.924430106,17093.03
2022-12-02,16977.74,17104.49,16786.89,17093.03,271600,748371,556040,36950494067223,2.5309609093499E+20,0.0543,6353254727,1.797,0.861,11.52,50842,471.016,93412,18.249,853202,15.167,3.554,19222812.5,13741034.339038419,16885.61
2022-12-03,17092.39,17185.68,16857.82,16885.61,250820,709923,526182,36950494067222,2.2703626887775E+20,0.0629,3894948231,1.562,0.765,10.992,46433,377.89,83177,16.832,813165,15.179,2.743,19223556.25,14299138.04252222,17104.72
2022-12-04,16885.69,17201.22,16877.26,17104.72,219670,602446,455538,36950494067222,2.470981547272E+20,0.0614,3486304869,1.309,0.637,10.286,43467,377.13,89870,16.29,745027,15.171,1.896,19224387.5,15184340.833291633,16965.0
2022-12-05,17105.67,17424.46,16865.7,16965.0,273918,689312,521110,36950494067222,2.5528109792971E+20,0.0628,6709482336,1.337,0.634,9.863,57790,495.316,112551,18.73,826359,15.164,2.286,19225406.25,16039165.975407021,17088.94
2022-12-06,16964.93,17107.45,16904.75,17088.94,262303,696357,515857,34464833739061,2.5677153351352E+20,0.0573,6432184199,1.458,0.621,10.667,52196,480.308,120551,18.418,787847,15.186,2.599,19226162.5,14725089.485199377,16835.55
2022-12-07,17089.04,17141.41,16678.92,16835.55,272156,548032,528027,34244331613176,2.5551551835785E+20,0.0723,5021404022,1.137,0.49,8.372,55437,434.22,105786,18.64,811657,15.191,1.677,19227325.0,18475685.995101217,17224.49
2022-12-08,16835.53,17299.27,16732.77,17224.49,263671,538376,526317,34244331613176,2.9126052730523E+20,0.0615,5394075666,0.955,0.379,8.623,60422,415.837,104067,19.96,763358,15.155,1.406,19228200.0,17938099.11542059,17127.29
2022-12-09,17224.42,17359.3,17057.12,17127.29,265516,676547,539271,34244331613176,2.7634660248403E+20,0.0599,6596563793,0.891,0.312,9.474,56998,448.258,96787,17.384,829250,15.167,1.428,19229306.25,16800417.04720075,17126.01
2022-12-10,17127.15,17227.79,17092.22,17126.01,241514,832457,505193,34244331613176,2.5241858300357E+20,0.0663,4412027061,0.871,0.297,9.351,47917,399.129,83624,15.248,822143,15.161,1.258,19230243.75,17384313.195406716,17084.11
2022-12-11,17126.06,17272.28,17069.88,17084.11,217641,517261,458999,34244331613176,2.557300366563E+20,0.0622,3914984248,0.646,0.182,9.796,49561,364.403,95331,16.594,660245,15.164,0.884,19231125.0,15911653.689838963,17210.13
2022-12-12,17083.81,17242.27,16872.32,17210.13,262503,634041,501985,34244331613176,2.5335171942726E+20,0.0608,6331206442,0.817,0.241,10.07,56248,447.955,107250,18.141,759629,15.114,1.392,19232062.5,15426960.975362785,17776.22
2022-12-13,17209.77,17999.77,17081.75,17776.22,287059,593414,546019,34244331613176,2.509194570609E+20,0.0727,9173977558,0.804,0.279,8.727,76773,473.259,104973,20.677,848732,14.911,1.267,19232993.75,18300370.852563936,17803.58
2022-12-14,17776.99,18388.63,17661.28,17803.58,276293,655189,528884,34244331613176,2.8035073955562E+20,0.0599,6955363026,0.977,0.359,9.73,88716,478.26,123880,20.016,817036,14.87,1.607,19234012.5,16824168.350794345,17358.21
2022-12-15,17804.33,17855.83,17275.81,17358.21,276574,676220,555781,34244331613176,2.3708968316479E+20,0.0659,7309695416,1.294,0.456,10.36,65769,460.523,111475,18.902,781001,14.889,2.29,19234937.5,15628685.822634194,16633.71
2022-12-16,17358.88,17531.97,16529.21,16633.71,254046,660280,542123,34244331613176,2.5246988848898E+20,0.0562,6612437354,1.115,0.462,11.077,75525,500.98,108929,20.126,763567,14.816,1.999,19235625.0,14457172.527777765,16778.78
2022-12-17,16633.38,16797.28,16580.82,16778.78,263062,703268,536035,34244331613176,2.1644199583209E+20,0.0679,4970511315,1.107,0.471,10.435,49982,361.097,89303,17.837,846989,14.752,1.982,19236406.25,15352368.055325923,16740.13
2022-12-18,16779.61,16864.04,16664.79,16740.13,212528,511467,439567,34244331613176,2.3625853942304E+20,0.065,3493453597,0.912,0.377,9.931,55620,400.564,81518,15.031,691511,14.731,1.263,19237343.75,15369367.34579528,16440.42
2022-12-19,16741.14,16818.31,16260.67,16440.42,258960,706111,484919,34606598588473,2.5464712771718E+20,0.0569,6191115988,1.164,0.45,10.588,67503,447.028,100038,17.792,804421,14.672,2.083,19238287.5,14497991.473721288,16897.95
2022-12-20,16440.43,17062.32,16397.43,16897.95,268753,665567,510455,35364065900457,2.379195093337E+20,0.063,6787238743,1.128,0.47,10.286,61942,449.51,90756,18.427,815486,14.681,2.022,19239231.25,15203920.126164537,16824.94
2022-12-21,16897.27,16925.13,16725.11,16824.94,272348,653348,515872,35364065900457,2.4699908416686E+20,0.062,6851054725,1.021,0.418,10.07,53386,434.257,88992,18.497,782726,14.673,1.817,19239931.25,15330046.709449464,16819.38
2022-12-22,16824.79,16870.11,16560.18,16819.38,271046,676142,526770,35364065900457,2.4230644488167E+20,0.0596,5924481834,1.061,0.442,10.667,50808,453.449,88226,18.42,789264,14.687,1.992,19240987.5,14445678.738210894,16778.47
2022-12-23,16819.73,16952.01,16728.96,16778.47,273794,687490,545379,35364065900457,2.5040472853027E+20,0.0566,6328706400,1.068,0.433,10.909,54321,447.371,110257,17.758,766252,14.664,2.064,19241693.75,14192911.730580632,16834.82
2022-12-24,16778.57,16869.36,16776.68,16834.82,213250,808184,458990,35364065900457,1.8959427798561E+20,0.0509,3557548691,1.392,0.623,16.18,47758,390.577,84020,15.745,652920,14.667,3.075,19242318.75,9886179.74795384,16831.96
2022-12-25,16834.33,16857.75,16719.55,16831.96,205173,518129,416545,35364065900457,2.0691370943943E+20,0.0727,3300358149,1.124,0.528,10.213,47092,345.219,86375,16.197,652573,14.668,1.533,19243225.0,15073742.939776683,16917.8
2022-12-26,16831.94,16942.5,16789.42,16917.8,223375,597681,434532,35364065900457,2.3023392972618E+20,0.0603,3733490044,1.323,0.526,11.163,49718,407.323,98656,17.12,657728,14.669,2.131,19243975.0,14104102.296292609,16700.91
2022-12-27,16917.8,16970.81,16587.58,16700.91,239244,706675,465794,35364065900457,2.118875812546E+20,0.0589,4590867015,1.676,0.67,12.522,52006,464.106,85632,17.283,711370,14.684,3.213,19244687.5,12489766.06688427,16540.71
2022-12-28,16701.12,16778.26,16458.93,16540.71,272781,542347,529941,35364065900457,2.5303959124205E+20,0.0704,5572254030,1.261,0.606,8.571,53190,432.108,107117,18.342,795623,14.715,1.932,19245762.5,17844731.47947442,16628.41
2022-12-29,16540.63,16658.82,16482.15,16628.41,265814,692913,540607,35364065900457,2.7437872601158E+20,0.0545,6313826970,1.285,0.562,10.213,54195,456.917,96225,17.636,833137,14.711,2.283,19246525.0,14977089.738394096,16601.27
2022-12-30,16628.52,16668.65,16327.34,16601.27,290857,725552,585013,35364065900457,2.5386023134968E+20,0.0658,7554069544,1.24,0.519,9.114,50405,425.456,97462,17.001,907447,14.69,2.161,19247618.75,16715350.712628447,16535.09
2022-12-31,16600.71,16637.02,16463.74,16535.09,242169,573296,499947,35364065900457,2.938331116713E+20,0.0557,4493923166,0.833,0.327,9.231,42790,402.231,77382,14.746,745609,14.713,1.235,19248537.5,16375895.467673866,16610.4
2023-01-01,16534.76,16622.87,16492.29,16610.4,187361,450915,403419,35364065900457,2.6955814850953E+20,0.0599,3568420249,0.629,0.176,9.29,49147,369.029,72018,16.154,621736,14.734,0.729,19249475.0,16173353.596591791,16666.42
2023-01-02,16610.89,16792.02,16542.46,16666.42,229191,549697,453183,35364065900457,2.6969085016031E+20,0.0609,4335866013,0.643,0.158,9.231,49970,406.904,91611,17.713,725036,14.786,0.898,19250606.25,16447340.744624749,16670.22
2023-01-03,16666.43,16772.01,16600.46,16670.22,271901,615228,504603,34209069922954,2.5750251444073E+20,0.0632,6799435092,0.781,0.28,9.351,50692,398.591,131023,17.479,823590,14.78,1.306,19251487.5,16511361.794084923,16845.36
2023-01-04,16670.49,16985.44,16647.61,16845.36,277793,652750,522110,34093570325204,2.6843697806572E+20,0.057,7730345045,0.895,0.344,10.07,52854,453.242,157252,17.36,787023,14.774,1.627,19252393.75,15514421.553151188,16825.23
2023-01-05,16845.34,16874.57,16748.35,16825.23,279234,619356,542545,34093570325204,2.5523358233902E+20,0.0657,6270002874,0.86,0.339,9.172,53015,387.682,103073,16.771,809044,14.773,1.434,19253281.25,17190903.00793761,16943.06
2023-01-06,16825.36,17033.02,16672.39,16943.06,275891,583904,544449,34093570325204,2.6849943000062E+20,0.0713,5261005980,0.805,0.286,8,60733,372.307,136519,16.402,844594,14.781,1.161,19254406.25,19587656.115701865,16935.61
2023-01-07,16942.31,16974.01,16900.43,16935.61,245394,523342,492639,34093570325204,3.0287990887466E+20,0.0543,3658023798,0.577,0.176,9.412,51303,318.299,89381,14.736,696561,14.769,0.868,19255400.0,16669607.643204877,17121.28
2023-01-08,16936.0,17168.02,16903.27,17121.28,228335,485153,457146,34093570325204,2.5809980789066E+20,0.0632,3922623321,0.503,0.125,9.412,52888,324.214,95146,14.53,635570,14.772,0.705,19256487.5,16331614.696256422,17172.21
2023-01-09,17121.57,17390.77,17097.31,17172.21,287195,718164,527582,34093570325204,2.5539554739513E+20,0.0649,8014193646,0.652,0.197,9.474,63163,369.624,123935,18.1,841255,14.753,1.132,19257387.5,16568165.610140678,17436.26
2023-01-10,17172.8,17493.6,17139.97,17436.26,302640,759549,560675,34093570325204,2.721792721344E+20,0.0678,7914301454,0.637,0.185,8.521,55708,391.122,167224,16.943,1011971,14.739,1.046,19258387.5,18671443.668399256,17936.96
2023-01-11,17436.28,17994.8,17309.44,17936.96,287347,789859,543162,34093570325204,2.7983679990728E+20,0.0581,6245690440,0.755,0.278,9.796,52264,392.401,175262,17.217,825450,14.729,1.335,19259206.25,16247214.47177786,18843.62
2023-01-12,17937.23,19111.69,17887.7,18843.62,315829,744227,583150,34093570325204,2.4838123925758E+20,0.0709,7989188322,0.959,0.37,9.536,62928,381.612,151541,21.005,856763,14.735,1.721,19260300.0,17645261.628721908,19925.51
2023-01-13,18843.7,19996.24,18710.31,19925.51,316390,664751,606536,34093570325204,2.5741770644281E+20,0.0748,8558460133,1.002,0.39,9.057,65381,394.173,202833,21.811,866910,14.721,1.646,19261306.25,19299222.303412113,20946.43
2023-01-14,19925.46,21260.31,19885.52,20946.43,309709,585248,585257,34093570325204,2.7937787266883E+20,0.0807,8408812117,0.942,0.35,8.421,61998,405.002,274264,27.402,837134,14.736,1.296,19262375.0,22543151.069033355,20860.21
2023-01-15,20944.38,21040.41,20542.16,20860.21,251923,457359,485873,34586995580399,2.9050525399182E+20,0.0734,6040919050,0.658,0.187,8.834,61975,340.217,157051,21.156,689347,14.714,0.778,19263443.75,21360708.697110046,21178.2
2023-01-16,20861.34,21461.51,20603.22,21178.2,302657,682521,541090,37590453655497,3.0266433343962E+20,0.0646,7947585057,0.716,0.21,9.796,57543,352.156,132988,24.974,815934,14.745,1.109,19264268.75,19564851.90352845,21125.72
2023-01-17,21177.07,21628.42,20832.82,21125.72,308559,662777,552147,37590453655497,2.8175249916676E+20,0.0743,8884487591,0.889,0.3,9.231,69045,356.946,122528,23.001,848610,14.752,1.311,19265325.0,20950317.645466994,20669.66
